unidade;setor_saida;ano;mes;paciente_dia;saidas;mp_por_setor_de_saida
HJXXIII;LAR INCLUSIVO B / LAR FEMININO-MASCULINO;2019;10;0;0;
HJXXIII;LAR INCLUSIVO B / LAR FEMININO-MASCULINO;2019;11;0;0;
HJXXIII;LAR INCLUSIVO B / LAR FEMININO-MASCULINO;2019;12;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;1;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;2;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;3;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;4;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;5;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;6;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;7;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;8;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;9;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;10;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;11;0;0;
HJXXIII;LAR INCLUSIVO B/CHPB/CHB;2019;12;0;0;
HJXXIII;LAR INCLUSIVO C;2019;1;0;0;
HJXXIII;LAR INCLUSIVO C;2019;2;0;0;
HJXXIII;LAR INCLUSIVO C;2019;3;0;0;
HJXXIII;LAR INCLUSIVO C;2019;4;0;0;
HJXXIII;LAR INCLUSIVO C;2019;5;0;0;
HJXXIII;LAR INCLUSIVO C;2019;6;0;0;
HJXXIII;LAR INCLUSIVO C;2019;7;0;0;
HJXXIII;LAR INCLUSIVO C;2019;8;0;0;
HJXXIII;LAR INCLUSIVO C;2019;9;0;0;
HJXXIII;LAR INCLUSIVO C;2019;10;0;0;
HJXXIII;LAR INCLUSIVO C;2019;11;0;0;
HJXXIII;LAR INCLUSIVO C;2019;12;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;1;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;2;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;3;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;4;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;5;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;6;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;7;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;8;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;9;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;10;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;11;0;0;
HJXXIII;LAR INCLUSIVO C - MASCULINO - PAVILHÃO A4;2019;12;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;1;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;2;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;3;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;4;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;5;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;6;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;7;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;8;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;9;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;10;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;11;0;0;
HJXXIII;LAR INCLUSIVO C /LAR MASCULINO;2019;12;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;1;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;2;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;3;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;4;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;5;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;6;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;7;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;8;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;9;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;10;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;11;0;0;
HJXXIII;LAR INCLUSIVO C/CHPB/CHB;2019;12;0;0;
HJXXIII;LAR INCLUSIVO D;2019;1;0;0;
HJXXIII;LAR INCLUSIVO D;2019;2;0;0;
HJXXIII;LAR INCLUSIVO D;2019;3;0;0;
HJXXIII;LAR INCLUSIVO D;2019;4;0;0;
HJXXIII;LAR INCLUSIVO D;2019;5;0;0;
HJXXIII;LAR INCLUSIVO D;2019;6;0;0;
HJXXIII;LAR INCLUSIVO D;2019;7;0;0;
HJXXIII;LAR INCLUSIVO D;2019;8;0;0;
HJXXIII;LAR INCLUSIVO D;2019;9;0;0;
HJXXIII;LAR INCLUSIVO D;2019;10;0;0;
HJXXIII;LAR INCLUSIVO D;2019;11;0;0;
HJXXIII;LAR INCLUSIVO D;2019;12;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;1;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;2;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;3;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;4;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;5;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;6;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;7;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;8;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;9;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;10;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;11;0;0;
HJXXIII;LAR INCLUSIVO D/CHPB/CHB;2019;12;0;0;
HJXXIII;LAR INCLUSIVO E;2019;1;0;0;
HJXXIII;LAR INCLUSIVO E;2019;2;0;0;
HJXXIII;LAR INCLUSIVO E;2019;3;0;0;
HJXXIII;LAR INCLUSIVO E;2019;4;0;0;
HJXXIII;LAR INCLUSIVO E;2019;5;0;0;
HJXXIII;LAR INCLUSIVO E;2019;6;0;0;
HJXXIII;LAR INCLUSIVO E;2019;7;0;0;
HJXXIII;LAR INCLUSIVO E;2019;8;0;0;
HJXXIII;LAR INCLUSIVO E;2019;9;0;0;
HJXXIII;LAR INCLUSIVO E;2019;10;0;0;
HJXXIII;LAR INCLUSIVO E;2019;11;0;0;
HJXXIII;LAR INCLUSIVO E;2019;12;0;0;
HJXXIII;LAR INCLUSIVO F;2019;1;0;0;
HJXXIII;LAR INCLUSIVO F;2019;2;0;0;
HJXXIII;LAR INCLUSIVO F;2019;3;0;0;
HJXXIII;LAR INCLUSIVO F;2019;4;0;0;
HJXXIII;LAR INCLUSIVO F;2019;5;0;0;
HJXXIII;LAR INCLUSIVO F;2019;6;0;0;
HJXXIII;LAR INCLUSIVO F;2019;7;0;0;
HJXXIII;LAR INCLUSIVO F;2019;8;0;0;
HJXXIII;LAR INCLUSIVO F;2019;9;0;0;
HJXXIII;LAR INCLUSIVO F;2019;10;0;0;
HJXXIII;LAR INCLUSIVO F;2019;11;0;0;
HJXXIII;LAR INCLUSIVO F;2019;12;0;0;
HJXXIII;LAR INCLUSIVO G;2019;1;0;0;
HJXXIII;LAR INCLUSIVO G;2019;2;0;0;
HJXXIII;LAR INCLUSIVO G;2019;3;0;0;
HJXXIII;LAR INCLUSIVO G;2019;4;0;0;
HJXXIII;LAR INCLUSIVO G;2019;5;0;0;
HJXXIII;LAR INCLUSIVO G;2019;6;0;0;
HJXXIII;LAR INCLUSIVO G;2019;7;0;0;
HJXXIII;LAR INCLUSIVO G;2019;8;0;0;
HJXXIII;LAR INCLUSIVO G;2019;9;0;0;
HJXXIII;LAR INCLUSIVO G;2019;10;0;0;
HJXXIII;LAR INCLUSIVO G;2019;11;0;0;
HJXXIII;LAR INCLUSIVO G;2019;12;0;0;
HJXXIII;LAVANDERIA;2019;1;0;0;
HJXXIII;LAVANDERIA;2019;2;0;0;
HJXXIII;LAVANDERIA;2019;3;0;0;
HJXXIII;LAVANDERIA;2019;4;0;0;
HJXXIII;LAVANDERIA;2019;5;0;0;
HJXXIII;LAVANDERIA;2019;6;0;0;
HJXXIII;LAVANDERIA;2019;7;0;0;
HJXXIII;LAVANDERIA;2019;8;0;0;
HJXXIII;LAVANDERIA;2019;9;0;0;
HJXXIII;LAVANDERIA;2019;10;0;0;
HJXXIII;LAVANDERIA;2019;11;0;0;
HJXXIII;LAVANDERIA;2019;12;0;0;
HJXXIII;LEITO CRISE;2019;1;0;0;
HJXXIII;LEITO CRISE;2019;2;0;0;
HJXXIII;LEITO CRISE;2019;3;0;0;
HJXXIII;LEITO CRISE;2019;4;0;0;
HJXXIII;LEITO CRISE;2019;5;0;0;
HJXXIII;LEITO CRISE;2019;6;0;0;
HJXXIII;LEITO CRISE;2019;7;0;0;
HJXXIII;LEITO CRISE;2019;8;0;0;
HJXXIII;LEITO CRISE;2019;9;0;0;
HJXXIII;LEITO CRISE;2019;10;0;0;
HJXXIII;LEITO CRISE;2019;11;0;0;
HJXXIII;LEITO CRISE;2019;12;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;1;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;2;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;3;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;4;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;5;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;6;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;7;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;8;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;9;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;10;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;11;0;0;
HJXXIII;LICITACOES E CONTRATACOES;2019;12;0;0;
HJXXIII;LOGÍSTICA;2019;1;0;0;
HJXXIII;LOGÍSTICA;2019;2;0;0;
HJXXIII;LOGÍSTICA;2019;3;0;0;
HJXXIII;LOGÍSTICA;2019;4;0;0;
HJXXIII;LOGÍSTICA;2019;5;0;0;
HJXXIII;LOGÍSTICA;2019;6;0;0;
HJXXIII;LOGÍSTICA;2019;7;0;0;
HJXXIII;LOGÍSTICA;2019;8;0;0;
HJXXIII;LOGÍSTICA;2019;9;0;0;
HJXXIII;LOGÍSTICA;2019;10;0;0;
HJXXIII;LOGÍSTICA;2019;11;0;0;
HJXXIII;LOGÍSTICA;2019;12;0;0;
HJXXIII;MAMOGRAFIA;2019;1;0;0;
HJXXIII;MAMOGRAFIA;2019;2;0;0;
HJXXIII;MAMOGRAFIA;2019;3;0;0;
HJXXIII;MAMOGRAFIA;2019;4;0;0;
HJXXIII;MAMOGRAFIA;2019;5;0;0;
HJXXIII;MAMOGRAFIA;2019;6;0;0;
HJXXIII;MAMOGRAFIA;2019;7;0;0;
HJXXIII;MAMOGRAFIA;2019;8;0;0;
HJXXIII;MAMOGRAFIA;2019;9;0;0;
HJXXIII;MAMOGRAFIA;2019;10;0;0;
HJXXIII;MAMOGRAFIA;2019;11;0;0;
HJXXIII;MAMOGRAFIA;2019;12;0;0;
HJXXIII;MANUTENCAO;2019;1;0;0;
HJXXIII;MANUTENCAO;2019;2;0;0;
HJXXIII;MANUTENCAO;2019;3;0;0;
HJXXIII;MANUTENCAO;2019;4;0;0;
HJXXIII;MANUTENCAO;2019;5;0;0;
HJXXIII;MANUTENCAO;2019;6;0;0;
HJXXIII;MANUTENCAO;2019;7;0;0;
HJXXIII;MANUTENCAO;2019;8;0;0;
HJXXIII;MANUTENCAO;2019;9;0;0;
HJXXIII;MANUTENCAO;2019;10;0;0;
HJXXIII;MANUTENCAO;2019;11;0;0;
HJXXIII;MANUTENCAO;2019;12;0;0;
HJXXIII;MANUTENÇÃO;2019;1;0;0;
HJXXIII;MANUTENÇÃO;2019;2;0;0;
HJXXIII;MANUTENÇÃO;2019;3;0;0;
HJXXIII;MANUTENÇÃO;2019;4;0;0;
HJXXIII;MANUTENÇÃO;2019;5;0;0;
HJXXIII;MANUTENÇÃO;2019;6;0;0;
HJXXIII;MANUTENÇÃO;2019;7;0;0;
HJXXIII;MANUTENÇÃO;2019;8;0;0;
HJXXIII;MANUTENÇÃO;2019;9;0;0;
HJXXIII;MANUTENÇÃO;2019;10;0;0;
HJXXIII;MANUTENÇÃO;2019;11;0;0;
HJXXIII;MANUTENÇÃO;2019;12;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;1;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;2;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;3;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;4;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;5;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;6;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;7;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;8;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;9;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;10;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;11;0;0;
HJXXIII;MANUTENÇÃO - OBRAS E REFORMAS;2019;12;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;1;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;2;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;3;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;4;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;5;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;6;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;7;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;8;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;9;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;10;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;11;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS;2019;12;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;1;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;2;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;3;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;4;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;5;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;6;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;7;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;8;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;9;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;10;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;11;0;0;
HJXXIII;MANUTENCAO DE EQUIPAMENTOS CLINICOS;2019;12;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;1;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;2;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;3;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;4;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;5;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;6;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;7;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;8;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;9;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;10;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;11;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS CLÍNICOS;2019;12;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;1;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;2;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;3;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;4;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;5;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;6;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;7;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;8;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;9;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;10;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;11;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO;2019;12;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;1;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;2;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;3;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;4;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;5;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;6;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;7;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;8;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;9;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;10;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;11;0;0;
HJXXIII;MANUTENÇÃO DE EQUIPAMENTOS DE PRECISÃO Manutenção de Equipamentos;2019;12;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;1;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;2;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;3;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;4;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;5;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;6;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;7;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;8;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;9;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;10;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;11;0;0;
HJXXIII;MANUTENCAO DE INFRAESTRUTURA PREDIAL;2019;12;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;1;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;2;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;3;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;4;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;5;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;6;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;7;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;8;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;9;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;10;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;11;0;0;
HJXXIII;MANUTENÇAO E ENGENHARIA;2019;12;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;1;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;2;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;3;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;4;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;5;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;6;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;7;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;8;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;9;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;10;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;11;0;0;
HJXXIII;MANUTENÇÃO PREDIAL;2019;12;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;1;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;2;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;3;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;4;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;5;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;6;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;7;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;8;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;9;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;10;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;11;0;0;
HJXXIII;MATERNIDADE/ COORDENAÇÃO;2019;12;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;1;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;2;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;3;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;4;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;5;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;6;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;7;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;8;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;9;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;10;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;11;0;0;
HJXXIII;MEDICINA DO TRABALHADOR;2019;12;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;1;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;2;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;3;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;4;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;5;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;6;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;7;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;8;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;9;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;10;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;11;0;0;
HJXXIII;MEDICINA DO TRABALHADOR SST;2019;12;0;0;
HJXXIII;MG TRANSPLANTES;2019;1;0;0;
HJXXIII;MG TRANSPLANTES;2019;2;0;0;
HJXXIII;MG TRANSPLANTES;2019;3;0;0;
HJXXIII;MG TRANSPLANTES;2019;4;0;0;
HJXXIII;MG TRANSPLANTES;2019;5;0;0;
HJXXIII;MG TRANSPLANTES;2019;6;0;0;
HJXXIII;MG TRANSPLANTES;2019;7;0;0;
HJXXIII;MG TRANSPLANTES;2019;8;0;0;
HJXXIII;MG TRANSPLANTES;2019;9;0;0;
HJXXIII;MG TRANSPLANTES;2019;10;0;0;
HJXXIII;MG TRANSPLANTES;2019;11;0;0;
HJXXIII;MG TRANSPLANTES;2019;12;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;1;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;2;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;3;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;4;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;5;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;6;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;7;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;8;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;9;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;10;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;11;0;0;
HJXXIII;MG TRANSPLANTES CNCDO - METROPOLITANO;2019;12;0;0;
HJXXIII;MG TRANSPLANTES CNCDO LESTE - GOV. VALADARES;2019;1;0;0;
HJXXIII;MG TRANSPLANTES CNCDO LESTE - GOV. VALADARES;2019;2;0;0;
HJXXIII;MG TRANSPLANTES CNCDO LESTE - GOV. VALADARES;2019;3;0;0;
HJXXIII;MG TRANSPLANTES CNCDO LESTE - GOV. VALADARES;2019;4;0;0;
